Location,Coral Species,1-10 m %dead,1-10 m %bleached,1-10 m (n),# Bleached,# Dead,# Healthy,Affected,Total ,,Date,Island,Site,Location,Spp,% Bleach,% Pale,Old,Recent,BL 0,PA 0,Old 0,Recent 0,?,PWG Dead,PWG Bleach,Healthy,Affected
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,90,10,10,30,90,10,10,30,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,90,10,20,20,90,10,20,20,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POEL,10,20,15,5,10,20,15,5,1,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,,40,5,,0,40,5,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,80,10,50,,80,10,50,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POEL,,30,10,,0,30,10,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,5,70,5,5,5,70,5,5,1,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POEL,30,60,5,,30,60,5,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,,,,5,0,0,0,5,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,,,20,,0,0,20,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POEL,,,10,2,0,0,10,2,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,,,60,15,0,0,60,15,0,1,,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,,,40,,0,0,40,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POPA,,,,5,0,0,0,5,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POPA,,60,,,0,60,0,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,10,65,,,10,65,0,0,1,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,100,,45,5,100,0,45,5,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,85,15,15,,85,15,15,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,80,20,35,,80,20,35,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,100,,,,100,0,0,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,85,15,5,,85,15,5,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,15,30,,,15,30,0,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,80,20,15,10,80,20,15,10,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,100,,,,100,0,0,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,80,10,10,,80,10,10,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,60,40,,,60,40,0,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,50,40,55,15,50,40,55,15,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POPA,80,20,,,80,20,0,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,90,10,,,90,10,0,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,80,20,,,80,20,0,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,80,10,65,2,80,10,65,2,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,,60,,,0,60,0,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,90,5,65,,90,5,65,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,65,15,15,5,65,15,15,5,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,,20,12,,0,20,12,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,10,50,35,5,10,50,35,5,1,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,75,15,18,,75,15,18,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,85,15,10,,85,15,10,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,40,40,65,,40,40,65,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,35,50,60,,35,50,60,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,8,10,,,8,10,0,0,1,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,40,20,60,,40,20,60,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,90,5,4,,90,5,4,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,60,20,20,2,60,20,20,2,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,100,,5,15,100,0,5,15,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,,100,30,,0,100,30,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,75,15,20,,75,15,20,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,15,60,65,,15,60,65,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,15,45,10,,15,45,10,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,75,10,,,75,10,0,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,80,10,75,4,80,10,75,4,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,90,5,15,30,90,5,15,30,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,95,3,20,35,95,3,20,35,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,75,15,30,7,75,15,30,7,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,,,50,5,0,0,50,5,0,1,,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,35,25,70,,35,25,70,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,75,15,35,5,75,15,35,5,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POEL,2,,40,,2,0,40,0,1,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,GAPL,30,40,15,,30,40,15,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,GAPL,50,30,55,10,50,30,55,10,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,GAPL,40,15,90,,40,15,90,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,GAPL,70,15,20,,70,15,20,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,,25,7,,0,25,7,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POLO,4,65,60,,4,65,60,0,1,1,,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,GAPL,25,40,65,,25,40,65,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,GAPL,90,,25,,90,0,25,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,MIIN,85,,45,5,85,0,45,5,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,MIIN,100,,,95,100,0,0,95,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,30,30,,3,30,30,0,3,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POPA,90,10,10,,90,10,10,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,85,10,,,85,10,0,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,35,45,,,35,45,0,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,90,10,80,,90,10,80,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,90,10,60,,90,10,60,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,50,50,75,,50,50,75,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POEL,50,40,40,,50,40,40,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,,,20,,0,0,20,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,50,50,75,10,50,50,75,10,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,75,25,60,20,75,25,60,20,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POEL,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,100,,,65,100,0,0,65,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,50,,75,,50,0,75,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PACL,75,,5,,75,0,5,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,MIIN,100,,,75,100,0,0,75,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,,50,15,,0,50,15,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,50,50,50,,50,50,50,0,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POEL,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,POEL,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,50,50,10,50,50,50,10,50,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAGI,,100,25,,0,100,25,0,0,,,1,0
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,50,,5,,50,0,5,0,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,75,,25,25,75,0,25,25,1,1,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PAVA,95,,,25,95,0,0,25,1,,1,0,1
,,,,,,,,,,,8/19/2015,Secas,Reef,Dog,PODA,25,,5,,25,0,5,0,1,,1,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,10,90,0,0,10,90,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,80,20,,96,80,20,0,96,1,1,1,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,20,80,0,0,20,80,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/20/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/21/2015,Canal de Afuera,Mooring,Wahoo Rock,POLO,20,40,,5,20,40,0,5,1,,1,0,1
,,,,,,,,,,,8/21/2015,Canal de Afuera,Mooring,Wahoo Rock,POEL,,50,,,0,50,0,0,0,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Mooring,Wahoo Rock,PACL,50,,50,,50,0,50,0,1,1,1,0,1
,,,,,,,,,,,8/21/2015,Canal de Afuera,Mooring,Wahoo Rock,POLO,,100,,,0,100,0,0,0,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Mooring,Wahoo Rock,POLO,5,75,,,5,75,0,0,1,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,PODA,10,25,,,10,25,0,0,1,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,PODA,5,10,,,5,10,0,0,1,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,PODA,1,,5,,1,0,5,0,1,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,PODA,3,,12,,3,0,12,0,1,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,POEL,,,20,,0,0,20,0,0,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,PODA,10,,15,,10,0,15,0,1,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,POEL,,,10,,0,0,10,0,0,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,PODA,30,,,,30,0,0,0,1,,1,0,1
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,PODA,5,,12,,5,0,12,0,1,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,POEL,,,,,0,0,0,0,0,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,POEL,,50,10,,0,50,10,0,0,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,PODA,5,,15,,5,0,15,0,1,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,POEL,,100,10,,0,100,10,0,0,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,PAGI,,70,,20,0,70,0,20,0,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,PODA,,,,20,0,0,0,20,0,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,POEL,,100,,5,0,100,0,5,0,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,POEL,,60,,20,0,60,0,20,0,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,POEL,5,5,5,,5,5,5,0,1,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Reef,Permanent Transects,PODA,,100,3,,0,100,3,0,0,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Mooring,Wahoo Rock,POLO,10,70,35,5,10,70,35,5,1,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Mooring,Wahoo Rock,POLO,20,60,30,5,20,60,30,5,1,,1,0,1
,,,,,,,,,,,8/21/2015,Canal de Afuera,Mooring,Wahoo Rock,POEL,40,50,10,,40,50,10,0,1,,1,0,1
,,,,,,,,,,,8/21/2015,Canal de Afuera,Mooring,Wahoo Rock,POLO,10,80,15,,10,80,15,0,1,,,1,0
,,,,,,,,,,,8/21/2015,Canal de Afuera,Mooring,Wahoo Rock,PACL,50,40,20,10,50,40,20,10,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,10,25,10,,10,25,10,0,1,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,,,10,,0,0,10,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PODA,10,,20,,10,0,20,0,1,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,5,,15,,5,0,15,0,1,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,10,,5,,10,0,5,0,1,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,25,,10,,25,0,10,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PODA,75,25,,,75,25,0,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PODA,75,25,,,75,25,0,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PODA,100,,10,,100,0,10,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,,,20,,0,0,20,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PODA,50,50,,,50,50,0,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PODA,100,,,,100,0,0,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PODA,,25,22,,0,25,22,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PAGI,25,25,50,,25,25,50,0,1,1,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,,25,1,,0,25,1,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,,30,5,,0,30,5,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,,,5,,0,0,5,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,,10,10,,0,10,10,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POPA,50,50,,,50,50,0,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,50,50,10,,50,50,10,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,,100,,,0,100,0,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,5,50,,,5,50,0,0,1,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,,50,,,0,50,0,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POEL,,20,20,,0,20,20,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PAGI,20,20,50,,20,20,50,0,1,1,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POPA,50,50,,,50,50,0,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POPA,50,50,,,50,50,0,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POPA,25,25,,,25,25,0,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POPA,50,50,,,50,50,0,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POPA,50,50,,,50,50,0,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POPA,75,25,,,75,25,0,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POPA,25,75,,,25,75,0,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PAVA,30,30,20,,30,30,20,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PACH,20,30,40,,20,30,40,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PAVA,50,10,20,,50,10,20,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PACH,10,70,40,,10,70,40,0,1,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PACH,50,30,50,,50,30,50,0,1,1,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PACH,,10,40,,0,10,40,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POLO,20,70,30,,20,70,30,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POLO,20,50,40,,20,50,40,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PACL,30,20,15,,30,20,15,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PACL,35,60,20,5,35,60,20,5,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,MIIN,90,10,,90,90,10,0,90,1,1,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POLO,,60,20,,0,60,20,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PACH,30,40,45,,30,40,45,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POLO,,70,,,0,70,0,0,0,,,1,0
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,POLO,30,40,10,,30,40,10,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PACL,60,30,10,,60,30,10,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Ridley,PACH,30,30,20,,30,30,20,0,1,,1,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
,,,,,,,,,,,8/22/2015,Uva,Reef,Millepora,MIIN,,,,100,0,0,0,100,0,1,,0,1
